artist,date,time,city,title,theatre,type
阿云嘎,2019-12-31,19:30,东方卫视,梦圆东方2020跨年盛典,,电视/直播
仝卓,2019-12-31,19:30,湖南卫视,跨年演唱会,,电视/直播
王晰,2019-12-31,19:30,浙江卫视,跨年演唱会,,电视/直播
蔡程昱,2019-12-31,19:30,湖南卫视,跨年演唱会,,电视/直播
鞠红川,2019-12-31,19:30,湖南卫视,跨年演唱会,,电视/直播
高天鹤,2019-12-31,19:30,湖南卫视,跨年演唱会,,电视/直播
梁朋杰,2019-12-31,19:30,上海,音乐之声,,舞台
方书剑,2019-12-31,19:30,北京,凯旋之夜,,音乐会
王凯,2019-12-31,19:30,北京,凯旋之夜,,音乐会
金圣权,2019-12-31,19:30,北京,凯旋之夜,,音乐会
黄子弘凡,2019-12-31,19:30,北京,凯旋之夜,,音乐会
龚子棋,2019-12-31,19:30,北京,凯旋之夜,,音乐会
周深,2019-12-31,19:30,上海,梦圆东方2020跨年盛典,,音乐会
廖昌永,2019-12-31,19:30,上海,梦圆东方2020跨年盛典,,音乐会
郑云龙,2019-12-31,19:30,上海,梦圆东方2020跨年盛典,,音乐会
阿云嘎,2019-12-31,19:30,上海,梦圆东方2020跨年盛典,,音乐会
仝卓,2019-12-31,19:30,海口,跨年演唱会,,音乐会
蔡程昱,2019-12-31,19:30,海口,跨年演唱会,,音乐会
鞠红川,2019-12-31,19:30,海口,跨年演唱会,,音乐会
高天鹤,2019-12-31,19:30,海口,跨年演唱会,,音乐会
周深,2019-12-31,20:00,BILIBILI,新年晚会,,电视/直播
李彦锋,2019-12-31,21:00,海南经济频道,跨年演唱会,,电视/直播
贾凡,2019-12-31,21:00,海南经济频道,跨年演唱会,,电视/直播
李彦锋,2019-12-31,21:00,海口,跨年演唱会,,音乐会
贾凡,2019-12-31,21:00,海口,跨年演唱会,,音乐会
马佳,2019-12-31,21:01,上海,无线色彩,,开票
星元,2019-12-31,21:45,澳门,除夕音乐派对,,音乐会
李向哲,2019-12-31,23:00,南京,跨年之夜,,其他
余笛,2020-01-01,9:00,上海,东方明珠新年登高直播,,其他
余笛,2020-01-01,9:00,东方卫视,东方明珠新年登高直播,,电视/直播
廖佳琳,2020-01-01,12:00,济南,倚石听声,山东省会大剧院·歌剧厅,开票
李文豹,2020-01-01,12:00,济南,倚石听声,山东省会大剧院·歌剧厅,开票
丁辉,2020-01-01,14:00,上海,我的遗愿清单,,舞台
梁朋杰,2020-01-01,14:30,上海,音乐之声,,舞台
高杨,2020-01-01,16:30,小剧场,营业,,其他
洪之光,2020-01-01,16:40,CCTV1,2020新年音乐会,,电视/直播
王凯,2020-01-01,16:40,CCTV1,2020新年音乐会,,电视/直播
鞠红川,2020-01-01,16:40,CCTV1,2020新年音乐会,,电视/直播
陆宇鹏,2020-01-01,19:30,安徽卫视,国剧盛典,,电视/直播
马佳,2020-01-01,19:30,安徽卫视,国剧盛典,,电视/直播
黄子弘凡,2020-01-01,19:30,安徽卫视,国剧盛典,,电视/直播
梁朋杰,2020-01-01,19:30,上海,音乐之声,,舞台
廖佳琳,2020-01-01,19:30,北京,凯旋之夜,,音乐会
王凯,2020-01-01,19:30,北京,凯旋之夜,,音乐会
王晰,2020-01-01,19:30,北京,凯旋之夜,,音乐会
蔡尧,2020-01-01,19:30,北京,凯旋之夜,,音乐会
高杨,2020-01-02,12:00,上海,First Date,人民大舞台,开票
黄子弘凡,2020-01-02,12:00,芒果TV,那年夏天的秘密,,电视/直播
高杨,2020-01-02,13:00,广州,First Date,广东艺术剧院,开票
马佳,2020-01-02,19:30,CCTV15,乐享汇,,电视/直播
梁朋杰,2020-01-02,19:30,上海,音乐之声,,舞台
廖佳琳,2020-01-02,19:30,北京,Cherish珍晰,,音乐会
李彦锋,2020-01-02,19:30,北京,Cherish珍晰,,音乐会
王晰,2020-01-02,19:30,北京,Cherish珍晰,,音乐会
简弘亦,2020-01-02,19:30,北京,Cherish珍晰,,音乐会
廖昌永,2020-01-02,19:30,成都,新年音乐会,,音乐会
蔡程昱,2020-01-02,-,-,宣叙调排练,,其他
周深,2020-01-02,-,上海,节目录制,,其他
方书剑,2020-01-02,-,上海,贺绿汀发布会,,其他
简弘亦,2020-01-02,-,酷狗音乐,城歌纪,,电视/直播
王晰,2020-01-03,12:00,REAGAN,电子刊发售,,其他
黄子弘凡,2020-01-03,12:00,芒果TV,那年夏天的秘密,,电视/直播
阿云嘎,2020-01-03,17:27,CCTV3,天天把歌唱,,电视/直播
张超,2020-01-03,18:00,克拉克拉,直播,,电视/直播
方书剑,2020-01-03,19:30,上海,我的遗愿清单,,舞台
余笛,2020-01-03,19:30,上海,火焰,,舞台
阿云嘎,2020-01-03,19:30,北京,乐见北京,,音乐会
仝卓,2020-01-03,20:10,湖南卫视,嗨唱转起来,,电视/直播
王晰,2020-01-03,-,-,OST录音,,其他
蔡程昱,2020-01-03,-,-,宣叙调排练,,其他
周深,2020-01-03,-,长沙,歌手当打之年录制,,其他
黄子弘凡,2020-01-03,-,Lars's Friday Night,营业,,其他
黄子弘凡,2020-01-04,12:00,芒果TV,那年夏天的秘密,,电视/直播
龚子棋,2020-01-04,14:30,上海,火焰,,舞台
方书剑,2020-01-04,19:30,上海,我的遗愿清单,,舞台
余笛,2020-01-04,19:30,上海,火焰,,舞台
周深,2020-01-04,19:30,广州,C-929星球,,音乐会
马佳,2020-01-04,19:30,北京,无限色彩,,音乐会
郑云龙,2020-01-04,20:00,腾讯视频,吐槽大会,,电视/直播
仝卓,2020-01-04,20:20,湖南卫视,快乐大本营,,电视/直播
周深,2020-01-04,20:30,北京卫视,了不起的长城,,电视/直播
鞠红川,2020-01-04,-,三亚,公益活动,,其他
蔡程昱,2020-01-04,-,-,宣叙调排练,,其他
马佳,2020-01-05,0:00,线上,歌曲「白马篇」,,歌曲
石凯,2020-01-05,12:00,芒果TV,名侦探学院空降弹幕,,其他
石凯,2020-01-05,12:00,芒果tv,名侦探学院,,电视/直播
黄子弘凡,2020-01-05,12:00,芒果TV,那年夏天的秘密,,电视/直播
龚子棋,2020-01-05,14:30,上海,火焰,,舞台
贾凡,2020-01-05,17:00,中国大学生频道,欢乐达人汇,,电视/直播
马佳,2020-01-05,18:00,YY直播,无线色彩 最佳美声,,电视/直播
王凯,2020-01-05,18:00,奥斯陆,2020挪威华人春节联欢晚会,,音乐会
翟李朔天,2020-01-05,18:00,奥斯陆,2020挪威华人春节联欢晚会,,音乐会
郑云龙,2020-01-05,18:00,奥斯陆,2020挪威华人春节联欢晚会,,音乐会
金圣权,2020-01-05,18:00,奥斯陆,2020挪威华人春节联欢晚会,,音乐会
余笛,2020-01-05,19:30,上海,火焰,,舞台
周深,2020-01-05,21:00,东方卫视,我们的歌,,电视/直播
阿云嘎,2020-01-05,21:00,东方卫视,我们的歌,,电视/直播
高天鹤,2020-01-05,22:00,湖南卫视,天天向上,,电视/直播
仝卓,2020-01-05,-,三亚,公益活动,,其他
蔡程昱,2020-01-05,-,三亚,公益活动,,其他
鞠红川,2020-01-05,-,三亚,公益活动,,其他
蔡程昱,2020-01-05,-,-,宣叙调排练,,其他
高天鹤,2020-01-05,-,三亚,活动出席,,其他
王凯,2020-01-05,-,-,节目录制,,其他
黄子弘凡,2020-01-06,11:00,上海,魔女宅急便,人民大舞台,开票
阿云嘎,2020-01-06,18:00,QQ阅读,阅文盛典红毯直播,,电视/直播
余笛,2020-01-06,18:18,杭州,火焰,,开票
余笛,2020-01-06,18:18,宁波,火焰,,开票
余笛,2020-01-06,18:18,无锡,火焰,,开票
龚子棋,2020-01-06,18:18,杭州,火焰,,开票
龚子棋,2020-01-06,18:18,无锡,火焰,,开票
张超,2020-01-06,19:20,北京,育心遇声,,音乐会
阿云嘎,2020-01-06,-,-,盛典活动,,其他
仝卓,2020-01-06,-,三亚,马云乡村教师颁奖盛典,,其他
蔡程昱,2020-01-06,-,三亚,马云乡村教师颁奖盛典,,其他
鞠红川,2020-01-06,-,三亚,马云乡村教师颁奖盛典,,其他
高天鹤,2020-01-06,-,三亚,马云乡村教师颁奖盛典,,其他
阿云嘎,2020-01-06,-,线上,歌曲「光荣」,,歌曲
高杨,2020-01-07,-,上海,GEGAIA2020FW新品发布会,,其他
代玮,2020-01-07,-,北京,STARBOX杂志拍摄,,其他
简弘亦,2020-01-07,-,北京,中国韵音乐公益,,其他
蔡程昱,2020-01-07,-,三亚,公益活动,,其他
蔡程昱,2020-01-07,-,长沙,晚会录制,,其他
高天鹤,2020-01-07,-,三亚,活动出席,,其他
王凯,2020-01-07,-,北京,节目录制,,其他
周深,2020-01-08,0:00,线上,歌曲「听我说」,,歌曲
王凯,2020-01-08,14:00,央视新闻,百花迎春·文联春节大联欢,,电视/直播
马佳,2020-01-08,14:00,央视新闻,百花迎春·文联春节大联欢,,电视/直播
王凯,2020-01-08,14:00,北京,百花迎春·文联春节大联欢,,音乐会
马佳,2020-01-08,14:00,北京,百花迎春·文联春节大联欢,,音乐会
高杨,2020-01-08,19:30,小剧场,营业,,其他
贾凡,2020-01-08,19:30,青岛,九九艳阳天,,舞台
余笛,2020-01-08,-,上海,冯唐乐园体验,,其他
蔡程昱,2020-01-08,-,长沙,晚会录制,,其他
高天鹤,2020-01-08,-,长沙,晚会录制,,其他
方书剑,2020-01-08,-,-,杂志拍摄,,其他
周深,2020-01-08,-,长沙,歌手当打之年录制,,其他
王晰,2020-01-08,-,-,综艺录制,,其他
黄子弘凡,2020-01-09,12:00,芒果TV,那年夏天的秘密空降弹幕,,其他
黄子弘凡,2020-01-09,12:00,宁波,魔女宅急便,宁波大剧院·大剧场,开票
黄子弘凡,2020-01-09,12:00,芒果TV,那年夏天的秘密,,电视/直播
黄子弘凡,2020-01-09,12:30,芒果TV,饭团空降,,其他
刘彬濠,2020-01-09,19:00,北京,见面吧电台,,其他
刘彬濠,2020-01-09,19:00,QQ音乐,见面吧电台,,电视/直播
余笛,2020-01-09,19:30,上海,无限色彩,,音乐会
马佳,2020-01-09,19:30,上海,无限色彩,,音乐会
金圣权,2020-01-09,20:00,优酷视频,我歌我秀,,电视/直播
方书剑,2020-01-09,-,-,中国教育电视台节目录制,,其他
代玮,2020-01-09,-,长沙,华人春晚录制,,其他
仝卓,2020-01-09,-,长沙,晚会录制,,其他
蔡程昱,2020-01-09,-,长沙,晚会录制,,其他
高天鹤,2020-01-09,-,长沙,晚会录制,,其他
王晰,2020-01-09,-,-,综艺录制,,其他
高杨,2020-01-09,-,深圳,聚橙年会,,其他
王凯,2020-01-09,-,昆明,节目录制,,其他
洪之光,2020-01-10,9:30,广州,广州大剧院2020演出季发布会,,其他
洪之光,2020-01-10,9:30,微博直播,广州大剧院2020演出季发布会,,电视/直播
梁朋杰,2020-01-10,12:00,上海,帅小伙的蔬果店,,开票
金圣权,2020-01-10,12:00,上海,帅小伙的蔬果店,,开票
黄子弘凡,2020-01-10,12:00,芒果TV,那年夏天的秘密,,电视/直播
王晰,2020-01-10,17:21,CCTV3,天天把歌唱,,电视/直播
贾凡,2020-01-10,19:30,天津,九九艳阳天,,舞台
刘彬濠,2020-01-10,21:00,线上,歌曲「与星辰同在」,,歌曲
余笛,2020-01-10,21:00,酷狗音乐,流行音乐全金榜,,电视/直播
仝卓,2020-01-10,-,长沙,晚会录制,,其他
蔡程昱,2020-01-10,-,长沙,晚会录制,,其他
高天鹤,2020-01-10,-,长沙,晚会录制,,其他
王晰,2020-01-10,-,-,综艺录制,,其他
王凯,2020-01-10,-,宁波,节目录制,,其他
廖佳琳,2020-01-11,10:00,武汉,倚石听声,,开票
李文豹,2020-01-11,10:00,武汉,倚石听声,,开票
高杨,2020-01-11,11:11,杭州,First Date,杭州剧院,开票
黄子弘凡,2020-01-11,12:00,芒果TV,那年夏天的秘密,,电视/直播
南枫,2020-01-11,19:30,广州,洪之光个人独唱音乐会,,音乐会
方书剑,2020-01-11,19:30,广州,洪之光个人独唱音乐会,,音乐会
洪之光,2020-01-11,19:30,广州,洪之光个人独唱音乐会,,音乐会
黄子弘凡,2020-01-11,19:30,广州,洪之光个人独唱音乐会,,音乐会
仝卓,2020-01-11,20:20,湖南卫视,快乐大本营,,电视/直播
周深,2020-01-11,20:30,北京卫视,了不起的长城,,电视/直播
代玮,2020-01-11,-,长沙,华人春晚录制,,其他
周深,2020-01-11,-,长沙,华人春晚录制,,其他
张超,2020-01-11,-,长沙,华人春晚录制,,其他
贾凡,2020-01-11,-,济南,山东卫视春晚录制,,其他
王晰,2020-01-11,-,北京,微博之夜,,其他
仝卓,2020-01-11,-,长沙,晚会录制,,其他
蔡程昱,2020-01-11,-,长沙,晚会录制,,其他
高天鹤,2020-01-11,-,长沙,晚会录制,,其他
简弘亦,2020-01-11,-,广州,流淌的歌声录制,,其他
余笛,2020-01-11,-,北京,百度媒体采访,,其他
仝卓,2020-01-11,-,线上,MV「永不止步」,,歌曲
蔡程昱,2020-01-11,-,线上,MV「永不止步」,,歌曲
鞠红川,2020-01-11,-,线上,MV「永不止步」,,歌曲
高天鹤,2020-01-11,-,线上,MV「永不止步」,,歌曲
黄子弘凡,2020-01-12,12:00,芒果TV,那年夏天的秘密,,电视/直播
马佳,2020-01-12,19:00,广州,CBA全明星周末,,其他
余笛,2020-01-12,19:00,北京,见面吧电台,,其他
余笛,2020-01-12,19:00,QQ音乐,见面吧电台,,电视/直播
周深,2020-01-12,21:00,东方卫视,我们的歌,,电视/直播
阿云嘎,2020-01-12,21:00,东方卫视,我们的歌,,电视/直播
高天鹤,2020-01-12,22:00,湖南卫视,天天向上,,电视/直播
王晰,2020-01-12,-,-,OST录音,,其他
洪之光,2020-01-12,-,广州,广东卫视春晚录制,,其他
方书剑,2020-01-12,-,-,广东卫视春晚彩排,,其他
高天鹤,2020-01-12,-,长沙,晚会录制,,其他
简弘亦,2020-01-12,-,广州,流淌的歌声录制,,其他
阿云嘎,2020-01-13,0:00,线上,歌曲「风之旅人」,,歌曲
郑云龙,2020-01-13,13:00,上海,变身怪医发布会,,其他
阿云嘎,2020-01-13,13:00,上海,变身怪医发布会,,其他
郑云龙,2020-01-13,13:00,优酷视频,变身怪医发布会,,电视/直播
阿云嘎,2020-01-13,13:00,优酷视频,变身怪医发布会,,电视/直播
郑云龙,2020-01-13,14:08,北京,德龄与慈禧,,开票
方书剑,2020-01-13,-,广州,广东卫视春晚录制,,其他
洪之光,2020-01-13,-,广州,广东卫视春晚录制,,其他
黄子弘凡,2020-01-13,-,广州,广东卫视春晚录制,,其他
周深,2020-01-13,-,无锡,我们的歌录制,,其他
阿云嘎,2020-01-13,-,无锡,我们的歌录制,,其他
简弘亦,2020-01-13,-,广州,流淌的歌声发布会,,其他
仝卓,2020-01-13,-,长沙,节目录制,,其他
阿云嘎,2020-01-14,0:00,线上,歌曲「要告诉你一件事情」,,歌曲
王凯,2020-01-14,19:30,CCTV15,合唱先锋,,电视/直播
洪之光,2020-01-14,19:30,北京,声入人心II巡演,,音乐会
贾凡,2020-01-14,19:30,北京,声入人心II巡演,,音乐会
金圣权,2020-01-14,22:00,克拉克拉,直播,,电视/直播
王晰,2020-01-14,-,-,OST录音,,其他
阿云嘎,2020-01-14,-,-,卫视春晚录制,,其他
仝卓,2020-01-14,-,长沙,节目录制,,其他
周深,2020-01-14,-,线上,MV「请笃信一个梦」,,歌曲
高杨,2020-01-14,-,线上,歌曲「我可能不会爱你」,,歌曲
洪之光,2020-01-15,0:00,线上,歌曲「坚持是一种品格」,,歌曲
方书剑,2020-01-15,12:00,MOMENT,电子刊发售,,其他
周深,2020-01-15,12:00,爱奇艺,出发吧师傅,,电视/直播
周深,2020-01-15,-,ELLE,实体刊发售,,其他
周深,2020-01-15,-,上海电视周刊,实体刊发售,,其他
阿云嘎,2020-01-15,-,无锡,我们的歌录制,,其他
王凯,2020-01-15,-,北京,电台直播,,其他
高杨,2020-01-15,-,小剧场,请假,,其他
石凯,2020-01-15,-,重庆,重庆卫视春晚录制,,其他
王凯,2020-01-16,-,北京,北京文联晚会,,其他
高杨,2020-01-17,0:00,线上,歌曲「剧本爱情」,,歌曲
余笛,2020-01-17,10:18,北京,火焰,,开票
龚子棋,2020-01-17,10:18,北京,火焰,,开票
贾凡,2020-01-17,19:00,央视频,鼠你不一样 花Young看春晚,,电视/直播
王凯,2020-01-17,19:00,北京,北京新春音乐会,,音乐会
高杨,2020-01-17,19:30,CCTV3,央视网络春晚,,电视/直播
黄子弘凡,2020-01-17,19:30,CCTV3,央视网络春晚,,电视/直播
陆宇鹏,2020-01-17,-,北京,2020电视文艺先锋榜群星盛典录制,,其他
仝卓,2020-01-17,-,长沙,晚会录制,,其他
蔡程昱,2020-01-17,-,长沙,晚会录制,,其他
高天鹤,2020-01-17,-,长沙,晚会录制,,其他
鞠红川,2020-01-17,-,线上,歌曲「飞鸟」,,歌曲
王凯,2020-01-18,9:30,珠海,燃情岁月·高音之夜,,开票
郑云龙,2020-01-18,18:00,人民日报数字传播,一桌年夜饭,,电视/直播
仝卓,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
廖佳琳,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
张超,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
蔡程昱,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
郑云龙,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
阿云嘎,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
鞠红川,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
高天鹤,2020-01-18,19:30,湖南卫视,春节联欢晚会,,电视/直播
周深,2020-01-18,20:30,北京卫视,了不起的长城,,电视/直播
马佳,2020-01-18,20:30,酷狗首唱会,直播,,电视/直播
阿云嘎,2020-01-18,20:45,东方卫视,阅文盛典,,电视/直播
阿云嘎,2020-01-18,-,-,卫视小年夜录制,,其他
仝卓,2020-01-18,-,长沙,晚会录制,,其他
蔡程昱,2020-01-18,-,长沙,晚会录制,,其他
高天鹤,2020-01-18,-,长沙,晚会录制,,其他
黄子弘凡,2020-01-18,-,INNATE本像,电子刊发售,,其他
石凯,2020-01-19,12:00,芒果TV,名侦探学院,,电视/直播
周深,2020-01-19,19:00,杭州,姜子牙活动,,其他
王晰,2020-01-19,19:30,CCTV15,乐享汇,,电视/直播
马佳,2020-01-19,19:30,CCTV15,乐享汇,,电视/直播
仝卓,2020-01-19,20:20,湖南卫视,快乐大本营,,电视/直播
周深,2020-01-19,20:20,湖南卫视,快乐大本营,,电视/直播
周深,2020-01-19,21:00,东方卫视,我们的歌,,电视/直播
阿云嘎,2020-01-19,21:00,东方卫视,我们的歌,,电视/直播
张超,2020-01-19,21:30,CETV1,中国艺术生,,电视/直播
高天鹤,2020-01-19,22:00,湖南卫视,天天向上,,电视/直播
周深,2020-01-20,0:00,线上,歌曲「不见就散」,,歌曲
王晰,2020-01-20,17:18,CCTV3,天天把歌唱,,电视/直播
阿云嘎,2020-01-20,17:18,CCTV3,天天把歌唱,,电视/直播
方书剑,2020-01-20,-,-,学校行程,,其他
代玮,2020-01-20,-,STARBOX,电子刊发售,,其他
贾凡,2020-01-21,12:00,VWmagazine,电子刊发售,,其他
黄子弘凡,2020-01-21,12:00,南昌,魔女宅急便,江西艺术中心·大剧院,开票
郑云龙,2020-01-21,14:08,北京,德龄与慈禧,,开票
星元,2020-01-21,19:00,广州,广州过年 花城看花,,音乐会
李文豹,2020-01-21,19:00,广州,广州过年 花城看花,,音乐会
高杨,2020-01-21,19:00,广州,广州过年 花城看花,,音乐会
王凯,2020-01-21,-,海南,演出,,其他
高杨,2020-01-22,19:00,小剧场,营业,,其他
石凯,2020-01-22,19:30,重庆卫视,春节联欢晚会,,电视/直播
郑云龙,2020-01-22,21:00,央视影音,春晚进行时,,电视/直播
阿云嘎,2020-01-22,21:00,央视影音,春晚进行时,,电视/直播
王晰,2020-01-22,-,三沙,三沙卫视春晚录制,,其他
王晰,2020-01-22,-,STARBOX,电子刊发售,,其他
简弘亦,2020-01-22,-,线上,歌曲「若我仍少年」,,歌曲
周深,2020-01-23,19:00,上海都市频道,我和春天有个约会,,电视/直播
廖佳琳,2020-01-23,19:30,CCTV3,东南西北贺新春,,电视/直播
廖昌永,2020-01-23,19:30,CCTV3,东南西北贺新春,,电视/直播
王凯,2020-01-23,19:30,CCTV3,东南西北贺新春,,电视/直播
郑云龙,2020-01-23,19:30,CCTV3,东南西北贺新春,,电视/直播
贾凡,2020-01-23,19:30,山东卫视,春节联欢晚会,,电视/直播
廖昌永,2020-01-24,10:00,为你读诗,时间的酒,,其他
郑云龙,2020-01-24,12:00,CCTV3,春晚倒计时,,电视/直播
阿云嘎,2020-01-24,12:00,CCTV3,春晚倒计时,,电视/直播
王凯,2020-01-24,19:30,CCTV15,合唱春晚,,电视/直播
蔡尧,2020-01-24,19:30,CCTV15,合唱春晚,,电视/直播
马佳,2020-01-24,19:30,CCTV15,合唱春晚,,电视/直播
龚子棋,2020-01-24,19:30,CCTV15,合唱春晚,,电视/直播
仝卓,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
蔡程昱,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
郑云龙,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
阿云嘎,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
鞠红川,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
马佳,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
高天鹤,2020-01-24,20:00,CCTV1,春节联欢晚会,,电视/直播
石凯,2020-01-25,16:30,湖南卫视,父子对对碰,,电视/直播
高天鹤,2020-01-25,16:30,湖南卫视,父子对对碰,,电视/直播
石凯,2020-01-25,18:00,芒果TV,空降饭团,,其他
